Unnamed: 0,Título,Nota,N_Avaliações,Desconto,Marca,Material,Gênero,Temporada,Review1,Review2,Review3,Qtd_Vendidos,Preço,Nota_MinMax,N_Avaliações_MinMax,Desconto_MinMax,Preço_MinMax,Marca_Cod,Material_Cod,Temporada_Cod,Qtd_Vendidos_Cod,Marca_Freq,Material_Freq
1363,Calça Jeans Cigarrete Feminina Índigo Índigo Sawary Oferta,4.5,39.0,47.0,sawary,algodão,Feminino,primavera/verão,"É linda, o jeans um pouco mais fino mas bem confortável. Pedi número 42, tenho 1. 57 e 72kg.",A calça em si é bem bonita! porem o tecido deixa a desejar. Fina demais!.,"Pense numa coisa maravilhosa é essa calça ,cintura alta super elasticidade,fica. Perfeita.",+100,138.2,0.8148148148148148,0.004186866460996,0.6885245901639345,0.217114013846731,692,25,7,100.0,0.0068212824010914,0.176443838108231
1383,Kit 5 Cuecas Anti Assadura Sem Atrito Academia E Corrida,5.0,11.0,16.0,keeper,microfibra,Masculino,primavera/verão,Mt bm.,Não foi testado o suficiente para uma opinião mais acertiva.,Maravilhoso. Pode comprar sem medo. Não encolhe.,+50,149.97,1.0,0.00110180696342,0.180327868852459,0.2371849527642304,406,101,7,50.0,0.0086402910413824,0.0300136425648021
1384,Calça Jeans Infantil Masculina Roupa Brim Meninos,4.8,137.0,11.0,produto nacional,jeans ou brim,Meninos,não definido,Gostei muito. Muito lindo. Mas dou um conselho quem comprar pede uns 2 números maior pq ela tem a forma pequena. Mas é linda me apaixonei pela calça ficou certinho no meu filho.,Meu filho tem 7 anos e peguei o tamanho 8. Ficou perfeito.,"Meu filho tem 1 ano e 4 meses comprei de 3 anos, pelas medidas fornecidas, e ficou perfeito uns 2 dedinho grande mas nada que atrapalhe, afinal nessa idade creçem rapido, linda as cores comprei caramelo e preto, caimento perfeito.",+1000,46.82,0.925925925925926,0.0149845747025121,0.0983606557377049,0.0612871320896286,628,82,1,1000.0,0.001819008640291,0.0004547521600727
1386,Kit Com 05 Shorts Estampado Feminino Adulto Extra Plus-size,4.1,12.0,5.0,voluccy,poliéster,Feminino,primavera/verão,São lindos. Atendeu minhas espectativas.,Eu achei o protudo bom.,"O tecido é ótimo, as estampas bonitas, só achei grande demais, de resto é bom.",+100,78.1,0.6666666666666666,0.001211987659762,0.0,0.1146277412093721,811,122,7,100.0,0.0009095043201455,0.1173260572987721
1397,Kit 10 Cuecas Lupo Boxer Masculinas Atacado Box 523 Algodão,4.2,621.0,5.0,lupo,algodão 95%,Masculino,2021,"Horrível, não são originais, tecido áspero, tamanho não veste bem.","Produto de boa qualidade, compraria novamente. Satisfeita.",Excelente fica justinha no corpo bom material.,+1000,179.9,0.7037037037037038,0.0683120317320405,0.0,0.2882234575901231,463,27,0,1000.0,0.0422919508867667,0.003638017280582
1399,Macacão Roupa De Apicultor Completa Proteção Contra Abelhas,4.3,178.0,24.0,celi,brim 100% algodão,Sem gênero,não definido,Muito bom o macacão. Consegui retirar as vespas sem problemas. Fica bem fechado. Nem foi necessário fechar botas e luvas com fita. É bem resistente e vai durar bastante tempo.,Ficou ótimo perfeito.,Beleza tudo ok muito boa.,+1000,203.88,0.7407407407407406,0.0195019832525341,0.3114754098360656,0.3291156508986733,177,46,1,1000.0,0.0077307867212369,0.0090950432014552
1402,Camiseta Branca Unissex 100% Algodão Premium Camisa Básica,4.7,169.0,11.0,silkriar,algodão,Sem gênero,não definido,"O padrão do tamanho ficou um pouco pequeno, assim, se vc é médio peça grande, se vc é pequeno, peça médio.","Boa qualidade, mas aconselho a pegar um número maior, lavei e encolheu.","Excelente produto!.
Ótimo material, não é transparente.",+1000,38.38,0.888888888888889,0.0185103569854561,0.0983606557377049,0.0468947170969612,717,25,1,1000.0,0.0004547521600727,0.176443838108231
1406,"Bermuda Térmica Masculina Esportiva Corrida, Academia Treino",4.8,1004.0,24.0,keeper,microfibra,Masculino,primavera/verão,"Uso 44 o que teoricamente seria tamanho m pela tabela da fabricante, mas comprei a g por precaução e dei sorte pq se tivesse comprado m não teria servido, a g já ficou em cima da risca.","Meu esposo usa 44 e pegamos g pq vimos nos comentários que a forma é pequena.
E é realmente! quem veste m, melhor pegar g!.
O material é simplesmente maravilhoso!!!!!.
Vale muito a pena a compra. Iremos pegar outras!!!!.","Tenho 1,84 de altura e 68 kg, peguei o tamanho m e ficou um pouco pequeno, devia ter pego o g, mas o produto estica e é bem maleável, fica bem justo e proteje bem do frio.
Exelente produto, recomendo.",+10mil,48.52,0.925925925925926,0.1105112384310268,0.3114754098360656,0.0641860782374407,406,101,7,10000.0,0.0086402910413824,0.0300136425648021
1408,Kit 10 Cuecas Boxer Mash Algodão Cotton Box Original Oferta,4.6,1700.0,22.0,mash,algodão,Masculino,primavera/verão,"As cuecas são boas, porém meu marido usa g e pedir gg por causa dos outros comentários de compradores que falaram ser forma pequena. Então ficaram muito grandes!!! com certeza logo vão lacear por esse motivo. Tentar lavar a mão para evitar que fique caindo tão rápido. Recomendo a compra, porém podem pedir o tamanho correto que usam. Sem essa presepada de pedir tamanho maior. Sobre qualidade somente depois de lavar para saber ao certo!!! na próxima, pedirei o número que ele realmente usa.","E o tamanho certo, mas em baixo dela, fica muito curto, apertado demais. Aperta todos os ovos, na moral me arrependo de ter comprado. Nesse valor ainda, melhor ter comprado da lupo.","Produto não parece.
Original e veio 2 modelos completamente distintos. Costuras grosseiras, elastico parece esgarçado e com rebarbas.",+10mil,229.39,0.8518518518518517,0.1871970030850595,0.2786885245901639,0.3726168957402544,494,25,7,10000.0,0.0109140518417462,0.176443838108231
1419,Short Jeans Feminino Cintura Alta Levanta Bumbum Com Lycra,4.8,36.0,8.0,stillger jeans,algodão,Feminino,primavera/verão,❤️❤️❤️.,Galera serviu direitinho.,Gostei bastante.,+100,45.22,0.925925925925926,0.00385632437197,0.0491803278688524,0.0585587121858054,738,25,7,100.0,0.0154615734424738,0.176443838108231
1435,Short Jeans Feminino Cintura Alta Destroyed Hot Pants Curto,4.5,33.0,11.0,stillger jeans,algodão,Feminino,primavera/verão,"Muito bonito e confortável, podem comprar sem medo, super recomendo.",Ficou um pouco grande mas eu amei🥰👏.,"Ótimo.
Peguei 42, tenho 1. 60 de altura e 66 kilos (tenho barriga ""saliente"" mas ficou bom, não ficou apertado).",+100,49.41,0.8148148148148148,0.003525782282944,0.0983606557377049,0.0657037618089424,738,25,7,100.0,0.0154615734424738,0.176443838108231
1438,Calça Jeans Wide Leg Feminina Sawary,4.8,52.0,36.0,sawary,algodão,Feminino,outono/inverno,"Eu tenho 1,68 de altura mas minhas pernas são mais compridas que o tronco. Ela ficou perfeita veste muito bem, porém, pra usar com salto não ficou bom, fica curta, mas com sapato baixo. Excelente!!!.","Visto 38 e comprei 40 pq pela tabela de medidas a 38 ficaria apertada porém a 40 ficou grande. Tenho 1. 58 ,65 kg , cintura 72 e 100 de quadril.","A calça é maravilhosa. Jeans lindo. Podem comprar sem medo. Tenho 1,75 de altura e 84 comprei a 42 e ficou ótima.",+100,188.99,0.925925925925926,0.005619215513442,0.5081967213114754,0.3037242931687187,692,25,3,100.0,0.0068212824010914,0.176443838108231
1452,Kit 10 Cuecas Boxer Lupo Cueca Box Algodão Masculina Atacado,4.5,3036.0,18.0,lupo,algodão,Masculino,outono/inverno,"As cuecas são boas; porém você percebe na costura que não são originais! já experimentei duas brancas, e o mesmo acontece com as duas, quando eu subo a cueca, ela dá um estralinho como se tivesse rasgado e quando olhei, soltou um pouco da costura de lado! tem que vestir com muito cuidado! fora isso, é uma replica muito bem feita da original! aaah. Não gostei muito do elastico de cima! é muito curtinho, queria q fosse maior. Mas resumindo: cueca bem confortavel, nao dobra e nem sobe.","Pelo preço promocional, com ctz tem algum defeito de fabricação. Pq não é normal furar a cueca na imenda na primeira vez que vc usa. Infelizmente isso aconteceu comigo e não foi só com uma cueca e sim com 3 unidades. Agora eu não sei o que é pior, perder 16 reais do valor da cueca usando ela apenas algumas horas ou ficar com a cueca furada no trabalho.","Serviram muito bem, porém é nítido que o pano não é algodão, e posso confirmar a diferença pois possuo o mesmo modelo de cuecas lupo que comprei em outra ocasião e comparando ambos os panos e costuras essa diferença fica notável.
Pelo custo beneficio e mesmo sendo um material diferente, aparenta valer a pena, porém, só o tempo (e algumas lavagens rs) irá dizer se é de qualidade.",+10mil,232.89,0.8148148148148148,0.3343984133979726,0.2131147540983606,0.3785853142798676,463,25,3,10000.0,0.0422919508867667,0.176443838108231
1453,Kit Com 10 Cuecas Boxer Algodão Sem Costura Zorba 781,4.7,5688.0,20.0,zorba,algodão,Masculino,não definido,"O tecido é bom e são confortáveis. Só que a numeração não é precisa, visto 40 então tentei comprar a p conforme especificado no guia de tamanho. Porém, para minha sorte não tinha mais p disponível e eu comprei m. O resultado é que caiu perfeitamente. Então uma dica é comprar um tamanho maior. Antes deixar o bicho solto do quê sem ar.","Vendo comentários de outros consumidores vejo que quanto ao tamanho realmente há problemas; tenho 1. 85 e peso 88 kg, pedi o tamanho maior disponível, gg, e ficou um pouco apertado mesmo assim. Já comprei em lojas exatamente a mesma medida e dá pra notar a diferença. Mas no geral o produto é bom, só atentem para o tamanho.","Produto não é nem de longe original, tecido grosso e com pouco elastano.",+50mil,199.9,0.888888888888889,0.626597620096959,0.2459016393442623,0.3223287063879131,838,25,1,50000.0,0.0090950432014552,0.176443838108231
1461,Macacão Apicultor Roupa Proteção Abelha Com Máscara + Brinde,4.1,332.0,10.0,celi,algodão,Sem gênero,não definido,Bom produto so uma resalva quando alguem for fazer o pedido pede um numero maior do que vc costuma usar exp. Se vc usa roupas g pede o macacao gg ou xg pra ficar com folga. No restante tudo certo.,Eu achei muito fino o tecido poderia ser mais grosso fui tirar uma abelha levei algumas ferruado.,Otimo.,+1000,166.21,0.6666666666666666,0.0364698104892022,0.0819672131147541,0.2648784147880358,177,25,1,1000.0,0.0077307867212369,0.176443838108231
1468,Bermuda Térmica Anti Assadura Feminina Shorts Esporte Novo,4.7,40.0,14.0,keeper,microfibra,Feminino,primavera/verão,"O short não serve para usar sozinho, é muito fino e desconfortável, fica subindo ao correr.",Muito boa e confortável.,"Não fica tão próximo do joelho, na dúvida pega um tamanho maior. Ótimo custo benefício, confortável pra correr.",+100,48.11,0.888888888888889,0.004297047157338,0.1475409836065573,0.063486920637086,406,101,7,100.0,0.0086402910413824,0.0300136425648021
1470,Kit 6 Cuecas Box Boxer Lupo Sem Costura Masculina Microfibra,4.8,325.0,20.0,lupo,microfibra,Masculino,primavera/verão,"Produto de boa qualidade com excelente acabamento!.
Não é identico a outras cuecas lupo que já tenho, mas não parecem ser falsificações!.
Vou usar pra ver como se desgastam!! por hora estou satisfeito!.",Tenho outros produtos lupo com qualidade bem superior a esse.,Perfeito !!! irei comprar novamente. Ja lavei e tudo e continua a mesma coisa!.,+1000,183.88,0.925925925925926,0.0356985456148082,0.2459016393442623,0.2950104021008833,463,101,7,1000.0,0.0422919508867667,0.0300136425648021
1491,Short Jeans Plus Size Feminino Cintura Alta Com Lycra Curto,4.2,9.0,8.0,menina linda,algodão,Feminino,primavera/verão,"Perfeito! material muito bom, gostei muito. 😊.",Ótimo amei.,"Gostei demais dos shorts. Perfeitos. E vou comprar outra vez,com certeza! muito obrigada a vcs♡.",+25,59.1,0.7037037037037038,0.000881445570736,0.0491803278688524,0.0822277548514716,509,25,7,25.0,0.0100045475216007,0.176443838108231
1495,Kit 3 Bermudas Fitness Roupas Femininas Com Tapa Bumbum B05,5.0,7.0,36.0,própria,suplex poliéster,Feminino,primavera/verão,"Indico o produtos, superou a expectativas.",Gostei muito do produto e oque eu esperava recomendo.,"Perfeito, não fica enrolando na cintura e nem decendo,amei veste muito bem.",+25,116.81,1.0,0.000661084178052,0.5081967213114754,0.1806384502574946,633,154,7,25.0,0.0100045475216007,0.0031832651205093
1504,Calça Jeans Feminina Boot Cut Índigo Sawary,4.5,318.0,17.0,sawary,algodão,Feminino,primavera/verão,"Eu comprei um número a mais e ficou larga recomendo comprar o número certo, tenho 76k visto 44 comprei 46 ficou um pouco grande dá pra usar tranquilo, gostei muito.","Ótimo, material! gostei! veio igual da foto! pedi 38, peso 60 kg e 1,60 cm de altura, no comprimento está um pouco maior, nada que uma costura resolva na barra.","Jeans bem mais grosso do que a da cor clara, pouca elasticidade, mesmo assim confortável. Sigam as medidas da descrição, uso 46, mas pedi a 48 e ficou certinho, só vou ter que fazer a barra, pois tenho 1,60 e 85k.",+1000,144.99,0.8148148148148148,0.0349272807404142,0.1967213114754098,0.2286927458135807,692,25,7,1000.0,0.0068212824010914,0.176443838108231
1515,Kit 2 Cuecas Boxer Lupo Basic Microfibra Sem Costura Box,4.8,1429.0,30.0,lupo,microfibra,Masculino,primavera/verão,Excelente produto e muito durável. Não sei como vai ser pq este produto dura muito. Comprei novo conjunto depois de quase 3 anos. Então se você quiser esquecer de comprar cueca pelo menos por 3 anos este é o produto ideal.,"Já conhecia esse produto de alta qualidade e preço baixo, tenho uma cueca dessa a 5 anos e ainda vai servir por mais tempo kkk, as cuecas de poliamida da lupo são excelentes, já as de algodão não duram um mês, não comprem as de algodão, comprem essa de poliamida são muito boas e bem duráveis m.","Produto original, estava com medo de comprar e não ser igual ao original porém me surpreendeu a qualidade do produto em breve vou comprar mais cuecas!.",+10mil,69.99,0.925925925925926,0.1573380343763772,0.4098360655737705,0.1007980628218682,463,101,7,10000.0,0.0422919508867667,0.0300136425648021
1525,Kit 5 Short Saia Rodado Fitness Feminino Roupas De Academia,5.0,8.0,21.0,própria,poliéster,Feminino,primavera/verão,Muito bom ótimo.,Simplismente perfeito em todos aspectos.,"Adorei o produto, ficou perfeito, quero comprar mais.",+50,159.32,1.0,0.000771264874394,0.2622950819672131,0.2531291565771972,633,122,7,50.0,0.0100045475216007,0.1173260572987721
1530,Calça Feminina Jeans Boot Índigo Sawary,4.7,71.0,30.0,sawary,algodão,Feminino,outono/inverno,"Pelas medidas do site achei que a calça ficaria pequena, comprei um número a mais e ela ficou grande kkk.
O jeans é bem macio, eu já conheço a marca sawary e ela é ótima. A calça é linda. Eu comprei na cor indigo e veio um azul claro.",Este modelo não possui bolso frontal. Essa informação poderia estar na descrição.,A calça é perfeita. A numeração é exatamente igual a que visto. Recomendo.,+100,158.99,0.888888888888889,0.00771264874394,0.4098360655737705,0.2525664199720337,692,25,3,100.0,0.0068212824010914,0.176443838108231
1531,Bolero De Plush Com Tiara Bebe Menina Infantil Várias Cores,4.8,160.0,10.0,mundo nina,plush,Bebês,outono/inverno,"Tecido muito bom, muito lindo eu amei! super recomendo!.",Maravilhoso.,"Ele é perfeito porém pequeno , bem quentinho , delicado e lindo , eu amei mas na próxima compraria um número bem maior.",+1000,44.23,0.925925925925926,0.0175187307183781,0.0819672131147541,0.0568705023703147,549,115,3,1000.0,0.0004547521600727,0.0004547521600727
1553,Conjunto Térmico Inverno Frio Extremo Forro Fleece Roupa Nev,4.1,25.0,34.0,neve segunda pele térmica,"fibra bambu, elastano, poliéster",Feminino,outono/inverno,"Tamanho em si ficou bom. Porem o.
Comprimento da manga e pernas ficou curto. Comprei tamanho 36/38 e ficou curto.","Comprei tamanho g, pois uso 42/44, a calça ficou justinha, já a blusa ficou grande, precisa ser um tamanho p ou m, porém na descrição falava tecido fibra de bambu e principalmente que não fazia bolinhas e ela encheu de bolinhas, na primeira lavagem já parece roupa velha surrada. Tbm não parece ter filtro uv 50.",O produto não é térmico somente tem pelinhos por dentro normal o que não aquece diferente dos outros.,+100,119.54,0.6666666666666666,0.002644336712208,0.4754098360655738,0.1852938167183929,564,67,3,100.0,0.0031832651205093,0.0004547521600727
